id,title,rating,date,body,sentiment,category,satisfied
601,L'argent bloqué pendant 9 mois - contrefaçon reçue,1,2024-03-15 00:00:00+00:00,"J'ai acheté des chaussures GEOX Spherica sur amazon - j'ai reçu une contrefaçon.

Autre commande : faite le 11 décembre 2023, toujours pas reçue, après quelques mois d'attente email reçu indiquant que la livraison est estimée au 23 août 2024. Impossible d'annuler la commande. Argent bloqué pendant 9 mois sans me prevenir à l'avance???

Amazon ne fait que me motiver à ne plus jamais utiliser ses services. Le pire vendeur que je connais.",Negative,Uncategorized,0
602,Comment ne pas mettre la note maximale…,5,2024-03-15 00:00:00+00:00,Comment ne pas mettre la note maximale au meilleur service client au monde. Les retours se font gratuitement sans aucune décote. Moi j'adore Amazon.,Neutral,Uncategorized,1
603,Commande passée le 5/03/24....on m…,1,2024-03-07 00:00:00+00:00,"Commande passée le 5/03/24....on m annonce que je serai livré le 7/03. Je laisse les instructions car je serai au travail pendant la livraison. Jeudi après midi je reçois un SMS pour me demander comment s est déroulé la livraison.....
Je rentre chez moi et.....Rien pas de colis. Personne ne sait où est passé mon colis et une semaine après c est encore moi qui doit appeler pour savoir où on en est....
Je ne commanderai plus rien....
Le pire dans tt ça c est que je suis livreur et que j en livre tous les jours des colis amazon 😭😭",Neutral,Books,0
604,contrefaçon et autres,1,2024-03-14 00:00:00+00:00,"Bonjour, 
Je ne vous recommande pas Amazon en ce qui concernant les ouvrages ésotérismes et les ingrédients. Pour les ouvrages ésotérismes, c'est de la grosse arnaque, n'importe qui peut écrire un livre et le vendre sur Amazon. Il n'y a aucune vérification. Donc, une personne peut écrire un ouvrage sur le sujet et raconter n'importe quoi. Pire : Certains ouvrages contiennent des rituels pour donner la mort aux autres. J'ai dénoncé l'ouvrage en question, et Amazon a refusé de le retirer de la vente. A combien même on n'y croit pas, ce n'est pas une raison d'inciter les gens à commettre un meurtre ! Pour les ingrédients ésotériques, il y a de la contrefaçon et Amazon le sait très bien. Cela est une infraction pénale. Les pierres et cristaux qu'il vend sont de la contrefaçon, et ce n'est même pas indiqué que les description de produire. Les bracelets avec des pierres sont en contrefaçon et en plus, ils ne tiennent pas 4 moins car c'est avec des élastiques pour enfants. A fuir absolument ! ",Neutral,Books,0
605,Service client Amazon est une honte. ,1,2024-03-14 00:00:00+00:00,"Service client déplorable ! J’attends mon colis, soit disant expédié, néanmoins sur le site DPD l’expéditeur ( Amazon UK ) ne lui a pas encore remis. Le service client Amazon m’envoie un traceur de colis relié à la poste. ! Alors que c’est DPD qui doit livrer ! Amazon ne répond plus à mes messages. Je paye un abonnement Prime et la livraison est en prioritaire à l’international ! 
Méfiez vous. Le service n’est plus ce qu’il était. ! ",Neutral,Books,0
606,J'ai profitez longtemps de leur…,5,2024-03-06 00:00:00+00:00,"J'ai profitez longtemps de leur abonnement étudiant, amazon prime et livraison rapide, super satisfait de leur service. Le site est super bien fait. J'ai eu très peu de pb en 5ans. 

Je vais continuer l'abonnement même si maintenant je ne suis plus étudiant et que c'est un peu plus chère ",Positive,Uncategorized,1
607,Très déçu du service client ,1,2024-03-14 00:00:00+00:00,"Très déçu du service client 
Contacter 3jours de suite pour mettre à jour adresse de livraison 
Alors que cette commande est urgente et que j’ai payer l’envoie express 
Tant pis pour eux j’ai annulé la commande 
De plus la personne au téléphone m’a raccroché au nez 
J’irai acheter une batterie de voiture chez Norauto ça sera plus sûr 
Je suis vraiment 😡😡😡",Neutral,Uncategorized,0
608,Amazon ce permet de bloquer ton compte…,1,2024-03-07 00:00:00+00:00,"Amazon ce permet de bloquer ton compte mais est incapable de le remettre en route c est 1 honte 
Marre d être entouré d incapables ",Neutral,Uncategorized,0
609,Et encore je voulais mettre zéro…,1,2024-03-13 00:00:00+00:00,"Et encore je voulais mettre zéro étoile. 
Le système de livraison est vraiment de plus en plus déplorable. J'ai souscrit à PRIME pour recevoir des colis dans 1 semaine !  La blague . Le pire : j'ai informé UPS ( colis retardé) que ça ne sert à rien de livrer à domicile demain un colis à presque 1000€ mais plutôt dans un point relais . Mais impossible pour eux. Obligé de perdre 15 min au tel pour leur dire que le mettre en point relais .
Nul nul nul. Je ne recommande pas ",Negative,Books,0
610,Grosse arnaque chez Amazon...,1,2024-03-13 00:00:00+00:00,"Grosse arnaque chez Amazon...
soi disant ils vendent des palettes de produits électroniques, retour de clients, invendus... Donc attiré par cette annonce et la confiance en Amazon j'ai commandé une ""palette"". J'ai recu aujourd'hui un petit cartons de 20*20cm contenant quelques objets ne valant meme pas 10€. Après contestation Amazon m'envoie un bon de retour pour la Chine, le sfrais de retours dépassent les 20 euros. donc attention à cette TRES GROSSE ARNAQUE.",Neutral,Uncategorized,0
611,Commande perdue ,1,2024-03-07 00:00:00+00:00,J'ai passé une commande le 7 mars. Sur le site ils marquent que la commande a été livrée. Mais jr n'ai rien reçu. J'ai contacté le service client mais je n'ai aucune réponse. ,Neutral,Uncategorized,0
612,J ai acheté un appareil ( avis positif)…,1,2024-03-12 00:00:00+00:00,"J ai acheté un appareil assez cher ( pas de pb avis positif) mais  les aiguilles achetées a part (également chez amazone) ne sont pas compatibles avec l appareil en question 
J ai du tel 5 fois! (Grosse perte de temps pour moi) et d énergie car  leur système de vérification est vraiment laborieux)
Et pb non résolu qd même !
Au 5 ème coup de tel m ont clairement dit que c est moi qui les ennuyait et  raccroché au nez!
Je renvoie le tout et plus jamais chez eux 
Dsl c est a eux de s occuper de ça,c est eux qui me l ont vendu",Neutral,Uncategorized,0
613,FORCING ,1,2024-03-03 00:00:00+00:00,"Il est dommage de voir que cette entreprise force ses clients à s'abonner à ""Amazon prime"" en proposant un article ""sans frais de port"" ..... seulement si on s'abonne à Amazon prime !!
C'est ce qui m'est arrivé en commandant un bracelet montre à 14,90€ (port gratuit), où j'ai dû payer 3,75€ en plus car je ne voulais pas m'y abonner. C'est faire du forcing !!",Neutral,Uncategorized,0
614,SERVICE DECLINANT,3,2024-03-12 00:00:00+00:00,"Amazon, n'est plus ce qu'il était il y a encore de ça quelques années, j'en été satisfaite, livraison rapide, ont pouvais les joindre au téléphone, marchandise de qualité. Mais ça fait bien 2 ans que régulièrement, je suis obligé de retourner les articles, alors au départ, on crédité bien bien sur le compte Amazon, là ça fait 2 fois d'affiler ou les articles retournées ne sont pas remboursé. De plus en étant prenium,(comme beaucoup de nos jour) les articles sont que rarement livré entre 24 et 48h. Bref personnellement, je pense qu'a se rythme je commanderai ailleurs",Neutral,Uncategorized,0
615,Toujours livré en fin de tournée,2,2024-03-12 00:00:00+00:00,"Toujours livré en fin de tournée. Lorsque la livraison se fait par Amazon je suis systématiquement livré en fin de tournée. Aujourd'hui le livreur est parti à 11h30 de 20 km de chez moi et m'a livré à 20h. 8h30 pour faire 20 km donc, sans intempéries...",Neutral,Books,0
616,J'ai acheté un appareil photo 1300…,1,2024-02-15 00:00:00+00:00,"J'ai acheté un appareil photo 1300 euros sur amazon, je me suis rendu compte que lorsque je faisais des photos et vidéos il y avait des taches sur l'image, je l'ai donc envoyé en réparation/garantie, il garantisse un retour de réparation à 14 jours après envoi. Cela fait 1 mois, je contacte le service client tous les jours et on me balade dans tous les sens, on me fait des promesses à tout va ""il arrive demain"" ""il arrive dans 2 jours sans faute"" etc etc. Résultat je ne sais pas si je vais revoir la couleur de mon appareil photo un jour. Chaque jour on me donne une info différente, je patiente, me rend disponible pour la livraison afin de ne pas rater le livreur mais rien ! c'est inadmissible de prendre les gens pour des **** ainsi et de n'avoir aucune possibilité de se retourner ou de demander un remboursement !",Neutral,Books,0
617,Je suis cliente Amazon depuis de…,5,2024-03-12 00:00:00+00:00,"Je suis cliente Amazon depuis de nombreuses année.
Le service après vente est le meilleur que je connaisse.
Pas de discussion, si un article est défectueux, ou n'a pas été reçu, après enquête j'ai toujours eu un remboursement. Si un article ne me plait pas je le renvoie gratuitement et je suis remboursée.
Aucun autre site ne fait cela, je commande souvent et je continuerai tant que je suis satisfaite
",Neutral,Uncategorized,1
618,Nul le service après vente 3 semaines…,1,2024-02-22 00:00:00+00:00,Nul le service après vente 3 semaines qu’ils nous font galérer pour un problème de commande avec des chèques cadeaux et quand enfin je réussis à commander au bout de 3 semaines de prise de tête avec le service après vente on m’envoie le modèle moins cher de 200€ vraiment vous vous foutez du monde!!! ,Neutral,Uncategorized,0
619,Mon compte perso était rattaché à un…,1,2024-03-10 00:00:00+00:00,"Mon compte perso était rattaché à un compte business. Il y avait un crédit de 40 euros. En détachant mon compte du compte business, mon compte perso et ses 40 euros ont littéralement disparu. Amazone refuse de me rembourser et de garde ainsi mes 40 euros. Des voleurs donc puisqu’ils ont toutes les traces informatique. VOLEUR ET DE MAUVAISE FOI",Neutral,Uncategorized,0
620,avec un catalogue quasi illimité…,3,2024-03-11 00:00:00+00:00,"avec un catalogue quasi illimité difficile de ne pas trouver ce que l'on cherche, politique commerciale arrangeante, et je dirais heureusement sinon amazon aurait fermé boutique depuis longtemps car les livreurs plombent le reste de l'entreprise. ils ne sont pas du tout concernés par leur taf. ",Neutral,Books,0
621,Je déconseille Amazon soi-disant un…,1,2024-03-09 00:00:00+00:00,"Je déconseille Amazon soi-disant un site plus respectueux de la clientèle figurez-vous que cela fait deux fois que soi-disant j'ai reçu mes colis alors que ceci est faux. Il suffit que le livreur dit qu'il a livré les colis et vous êtes roulé vous ne pouvez plus rien faire.
Parfois vos colis sont livrés 5 6 maisons au-dessus de chez vous et on vous dit qu'on vous a livré vous ne savez même pas quel numéro de porte.
Ma boîte aux lettres a été 
fracturée j'imagine quand même pas que le livreur l'a mis dans une boîte aux lettres sans porte
Amazon a du mal à comprendre que la livraison n'est pas sous ma responsabilité.
Maintenant plus de signature  de code à donner la facilité de se dégager de tout.
Les salariés de Amazon qui dirige le service clientèle ne sont pas respectueux et franchement ils en ont rien à faire du client
Rien n'est solutionné 
En deux mois de temps j'ai 150 € de produits que j'ai payé et que je n'ai jamais reçu.
La première fois ils allaient faire une enquête et revenir vers moi jamais ils m'ont rappelé.
À ce jour le même baratin et le 12 mars je mets ma main dans le feu ils ne vont pas m'appeler
Pour eux il a été mentionné livré dans la boîte aux lettres
Et ils vont sans tenir à ça
. À votre avis pourquoi Amazon vend des colis avec des centaines de produits non récupérés.
Le service clientèle se permet de me dire à moi une personne handicapée de me faire livrer ailleurs
Alors que Amazon nous donne le choix selon le cas.
Pour moi ce n'ai que des E... , ils savent très bien que vous allez pas aller devant les tribunaux alors que vous êtes dans votre droit le colis n'est pas assez cher...",Positive,Books,0
622,Avec Amazon,4,2024-03-11 00:00:00+00:00,"je suis satisfait du site Amazon, le problème, il y a trop de frais de port quand on commande 1 article, exemple : un article a 4 €, les frais sont identique donc pas du tout intéressent, voilà pourquoi je ne commande pas sur certain article.",Positive,Uncategorized,1
623,Amazon ... à fuir ,1,2024-01-11 00:00:00+00:00,"J'ai passé une commande à un vendeur marketplace via Amazon, je n'ai jamais reçu le colis.

Le vendeur basé en Italie me demande de lui envoyer ma carte d'identité, ce que refuse car je ne veux ne souhaite distribuer la copie de ma CNI à n'importe qui. En plus il m'a envoyé une copie de BL signé alors que j'ai rien reçu.

J'ai contacté Amazon à de nombreuses reprises par mail et par téléphone, ils m'ont baladé pendant plus de 2 mois, mais au final ne font rien.

Adapte de bricolage, j'ai voulu me faire plaisir avec un outils à un peu plus de 500 euros, ce qui est une somme importante pour nous. Et voilà envolé et Amazon qui ne fait rien.

Franchement déçu de cette société",Neutral,Uncategorized,0
